critics_reviews_count,description,developer,genre,genre_tags,link,maturity_rating,metascore,platform,publisher,release_date,title,user_reviews_count,user_score 
6,"Unepic is a combination of platforming and role playing games. There are many hilarious references throughout the game. The game takes place in Harnakon, a huge medieval castle. It is set in the hardcore NES Style, yet refined with the latest features. This makes Unepic a very unique game.",EnjoyUp Games,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/unepic,T,75,Xbox One,EnjoyUp Games,2016-01-08,Unepic,7,63
4,"Jump in a space Cadillac and frag your way to victory against your friends, or fight the vicious AI to unlock the full crews roster, in the a couch multiplayer neon fragfest for next-gen.",34BigThings,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/hyperdrive-massacre,E,73,Xbox One,34BigThings,2016-01-13,Hyperdrive Massacre,27,86
9,Tackle 16 levels in the solo quest for the Mega Coins in this manic 2D platformer from Big Pixel Studios and Adult Swim Games. Or invite your friends round to rob them of victory -- and their coins -- in four different local multiplayer modes.,Big Pixel Studios,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/mega-coin-squad,T,74,Xbox One,Big Pixel Studios,2015-05-20,Mega Coin Squad,7,64
6,"The Swapper features a unique art style that uses real-world clay-models and found objects to create an explorable space station realised in unique detail; gameplay sees players swap between different bodies to achieve otherwise impossible tasks. The game has won awards from IndieCade, Develop and Freeplay, and been a finalist in many more.",Facepalm Games,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/the-swapper,E10+,92,Xbox One,Curve Digital,2015-06-05,The Swapper,48,74
10,Don't let the comic look fool you. Being a good RGB agent requires a lot of talent.,Unfinished Pixel,Xbox One Action Games,Puzzle,http://www.metacritic.com/game/xbox-one/spy-chameleon,E,71,Xbox One,Unfinished Pixel,2015-05-22,Spy Chameleon,11,63
6,"Each time you die, your child will succeed you. Every child is unique. One child might be colorblind, another might have tourettes-- they could even be a dwarf.",Cellar Door Games,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/rogue-legacy,E10+,84,Xbox One,Cellar Door Games,2015-05-27,Rogue Legacy,15,73
8,"BADLAND is a side-scrolling action adventure with physics-based gameplay and atmospheric graphics and audio. Players control a flying creature, Clony, and try to survive through an astonishing number of imaginative and deadly traps, puzzles and obstacles within a dense, beautiful forest. One of the key gameplay mechanics is cloning, where you end up controlling dozens of Clones at the same time.",Frogmind,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/badland-game-of-the-year-edition,E,69,Xbox One,Frogmind,2015-05-29,BADLAND: Game of the Year Edition,12,57
9,"No Time To Explain is a game about Time Paradoxes, Jetpack Guns and Ribs In People's Eyes. It's a comedy platformer featuring great music, voice acting and gameplay that becomes more ridiculous as you go.","tiny Build GAMES, tinyBuild",Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/no-time-to-explain,T,52,Xbox One,tiny Build GAMES,2015-07-17,No Time to Explain,9,53
4,"Control Dave and his many clones to explore, solve puzzles, and take on enemies in the world of Xio. Unleash your team spirit by combining your Me's to help you solve puzzles and bring the fight to your enemies.",Extend Studio,Xbox One Action Games,Puzzle,http://www.metacritic.com/game/xbox-one/so-many-me,E,82,Xbox One,ORiGO GAMES,2015-07-16,So Many Me,27,63
11,"In Tachyon Project you take control of Ada, a software program that has taken conscience and that was designed to hack into the most secure servers on Earth. After some rather mysterious events, Ada is thrown out of the test server where it was living and out into the Internet, but when she tries to go back there she finds she's unable to. She'll then start a journey to uncover the truth behind what happened to her creators, which she considers her parents. In the process she'll find out that things were a bit more complex than she initially thought. Tachyon Project is a dual stick shooter where we've taken concepts from the classic shoot'em up genre and tried to adapt them to the dual stick shooter genre. In Tachyon Project the player will find the gameplay versatility and speed traditional to dual stick shooters but with the variability in weapons and enemies that you usually find in shoot'em ups. The variety of weapons, secondary weapons and perks allow for hundreds of combinations for your ship. [Eclipse Games]",Eclipse Games,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/tachyon-project,E,74,Xbox One,Eclipse Games,2015-07-15,Tachyon Project,6,78
8,"The clock has stopped around the turn of the 19th century, and humankind has prematurely blown itself to bits. The remaining scraps are huddling in caves beneath the surface, and steam-powered robots have taken over the Wild West.",Image & Form,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/steamworld-dig,E10+,83,Xbox One,Image & Form,2015-06-05,SteamWorld Dig,16,78
4,"Beatbuddy is a musical action-adventure where players take control of the eponymous Beatbuddy and navigate him through a unique musical world where each level is a song. Music, rhythm and interaction with the elements of a particular tune take center-stage, as you explore, overcome obstacles and solve puzzles. It all boils down to playing music in an entirely new way!",Threaks,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/beatbuddy-tale-of-the-guardians,E,67,Xbox One,Threaks,2015-08-07,Beatbuddy: Tale of the Guardians,NA,NA
6,"Engage the Quarp Drive teleport to outsmart the enemy in race-tuned space combat, then dock your ship, jump out and run around on foot to infiltrate enemy bases. Once youve disabled internal defences, jump back into the Quarp Jet and continue your mission.",FuturLab,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/velocity-2x,E10+,84,Xbox One,Sierra Games,2015-08-19,Velocity 2X,18,73
20,"World of Tanks on Xbox One features hundreds of tanks recreated in realistic detail, presented in high-definition. The title also features a number of firsts, including cross-platform gameplay-bridging battles between Xbox 360 and Xbox One players, shared progress and content between the two platforms through a single Xbox Live account, an all-new “Proving Grounds” Player versus Environment (PvE) mode, full social and streaming support offered by the Xbox One platform, and more.",Wargaming.net,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/world-of-tanks,T,76,Xbox One,Wargaming.net,2015-07-28,World of Tanks,89,61
18,Mad Max places players in the role of a lone warrior who must embark on a journey to reclaim his stolen interceptor from a deadly gang of marauders.,Avalanche Studios,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/mad-max,M,72,Xbox One,Warner Bros. Interactive Entertainment,2015-09-01,Mad Max,276,77
7,"In Giana Sisters: Dream Runners, Giana competes with herself. But now she’s not only cute and punk… there’s more. Two more to be exact.",Black Forest Games,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/giana-sisters-dream-runners,E,32,Xbox One,EuroVideo Medien,2015-08-19,Giana Sisters: Dream Runners,17,47
6,This indie survival 3D platform game from Cresent Moon Games studio showcases a one-of-a-kind 3D pixellated universe.,Cinopt Studios LLC,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/the-deer-god,T,59,Xbox One,Crescent Moon Games,2015-09-01,The Deer God,35,39
16,New multiplayer mini-game called Back Off Barbarian. Five times larger texture sizes than the original.,The Behemoth,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/castle-crashers-remastered,T,83,Xbox One,The Behemoth,2015-09-09,Castle Crashers Remastered,26,71
12,Leo's Fortune is a platform adventure game where you hunt down the cunning and mysterious thief that stole your gold. Beautifully hand-crafted levels bring the story of Leo to life in this epic adventure.,1337 & Senri LLC,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/leos-fortune,NA,72,Xbox One,Tilting Point,2015-09-11,Leo's Fortune,8,64
27,"Lovers in a Dangerous Spacetime is a 2-player co-op micro-platformer set inside a neon spaceship locked in battle with hordes of space baddies. Players work together running back and forth between ship control rooms, manning turrets, lasers, shields and thrusters to rack up points and stave off a vacuumy demise. In mish-mash terms you could describe it as Jumpman meets Asteroids meets Han saying ""Don't get cocky.""",Asteroid Base,Xbox One Action Games,Platformer,http://www.metacritic.com/game/xbox-one/lovers-in-a-dangerous-spacetime,E10+,82,Xbox One,Asteroid Base,2015-09-09,Lovers in a Dangerous Spacetime,25,73
74,"The shooter has been remastered in 1080P and modernized for Xbox One, and is augmented with new content including five campaign chapters never released on Xbox.","Splash Damage, The Coalition",Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/gears-of-war-ultimate-edition,M,82,Xbox One,Microsoft Game Studios,2015-08-25,Gears of War: Ultimate Edition,570,76
5,"Journey as a green LED mysteriously trapped inside a dying boombox and play the ultimate musical experience. In this rhythmic platform adventure where your every action needs to be right on the beat, bring electro, dub and disco music back to life.",Seaven Studio,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/inside-my-radio,E10+,62,Xbox One,Iceberg Interactive,2015-09-18,Inside My Radio,NA,NA
15,"Skylanders SuperChargers features a brand-new class of heroes, called SuperChargers who are distinct with fresh moves, powerful attacks and all-new weapons.  These SuperChargers also have special in-game abilities that help Portal Masters fight Kaos.  Twenty new SuperChargers character toys and 20 new vehicle toys will be available.",Vicarious Visions,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/skylanders-superchargers,E10+,76,Xbox One,Activision,2015-09-20,Skylanders SuperChargers,20,57
10,"As you go through the game, you choose from a variety of play styles that enable you to earn promotions, make slanderous statements against others, hone your skills as a warrior, and more. There are also more personal pursuits, such as developing your officer's abilities or getting married and having children, as well as more kingdom-based activities such as the retirement and succession of rulers. All of these actions provide their own unique situations and drama, thereby creating a completely original and personalized Three Kingdoms experience.  [KOEI]",Koei Tecmo Games,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/dynasty-warriors-8-empires,T,58,Xbox One,Koei Tecmo Games,2015-02-24,Dynasty Warriors 8 Empires,15,68
4,"Blue Estate is a darkly funny on-rails shooter. Designed from the ground up to exploit the gyroscopic features of the new PS4 controller, and Kinect moves sensor on Xbox One, Blue Estate offers slick wit and punishing violence through an intuitive control system, all set in a technicolor mob world.",HeSaw,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/blue-estate,M,51,Xbox One,Focus Home Interactive,2015-02-18,Blue Estate,18,78
4,"Wanna battle your way through menacing hordes of Vikings or take on a crooked gang of outlaws in the Old West? You can do that and more in Iron & Steel Pack, an exciting pinball table two-pack that combines Zen's own epic medieval adventure CastleStorm with Wild West Rampage, an all-new table where you can play as Cindy, a tough-as-nails frontier bounty hunter in the Old West! Barge into a world of dragons and trains, swords and six-shooters, the perfect blend of the Middle Ages and the Wild West!",Zen Studios,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/pinball-fx-2-iron-and-steel-pack,NA,74,Xbox One,Zen Studios,2015-02-26,Pinball FX 2: Iron and Steel Pack,NA,NA
18,"DRAGON BALL XENOVERSE brings all the frenzied battles between Goku and his fiercest rivals, such as Vegeta, Frieza, Cell and many more, with new gameplay design. Players revisit all famous battles from the series through their own custom-created Avatars, which are connected to Trunks and many other characters. With the help of Trunks, travel through time and intervene with the past to restore Dragon Ball history. DRAGON BALL XENOVERSE take the universe from series' creator Akira Toriyama by storm and breaks tradition with a new world setup, the mysterious Toki Toki City.",Dimps Corporation,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/dragon-ball-xenoverse,T,67,Xbox One,Bandai Namco Games,2015-02-24,Dragon Ball: Xenoverse,131,72
73,"Ori and the Blind Forest is a bit of a genremix – It’s a ‘Metroidvania‘, but with a stronger platforming focus and light RPG elements, all set within an atmospheric world.",Moon Studios,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/ori-and-the-blind-forest,E,88,Xbox One,Microsoft Game Studios,2015-03-11,Ori and the Blind Forest,721,85
10,"Rock Pocket Games' Shiftlings, a platform puzzler, which can be played both alone or with a friend, revolves around two Alien Twins who are attached to each other through a cable. In single player mode the player can switch the controls between the two aliens on top of switching the size of the two, while in co-op mode, each player controls one of the two twins. Switching size between the two characters is an important part of getting through the tricky puzzles. The smaller size enables higher jumps while the bigger Twin can't jump but instead is able to push boxes and can be used as a trampoline by the smaller counterpart. The Cable, that connects to two Twins, provides both challenges but also solutions to get the two through the puzzles and to the end goal of each level.",Rock Pocket Games,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/shiftlings,T,63,Xbox One,Sierra Games,2015-03-04,Shiftlings,4,58
12,Explore the macabre past of an aging mansion in the 1930's and solve puzzles of light and shadows in this fully black & white survival horror. Players are trapped in this nightmare where darkness is a persistent threat.,OSome Studio,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/white-night,M,61,Xbox One,Activision,2015-03-06,White Night,14,78
10,"In the dying embers of World War II, Hitler has unleashed one final, unholy gamble – a legion of undead super soldiers that threatens to swallow up the whole of Europe. Fight alone or team up to save humanity from the zombie menace in this apocalyptic third-person shooter.",Rebellion,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/zombie-army-trilogy,M,62,Xbox One,Rebellion,2015-03-06,Zombie Army Trilogy,43,72
19,LA Cops is an action-packed 3D top down shooter set in 1970s LA with police trying to do a tough job in a tough town.,Modern Dream,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/la-cops,M,49,Xbox One,Team 17,2015-03-13,LA Cops,19,64
6,"Bladestorm signifies a break from the tradition of basing games on Japanese and Chinese history by being set within the Hundred Years' War. This infamous European conflict between the English and French provides the setting in which hundreds upon hundreds of soldiers clash on the battlefield. The successful completion of missions depends on a myriad of elements that put the player’s scraping abilities, strategy, tactical and leadership skills to the test. The Mercenary does not hit the field alone, but as the commander of an army unit chosen to fit each individual situation as some missions are better fought with foot soldiers, others with lances, archers, light cavalry, or a combination of melee, ranged and mounted units.",Omega Force,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/bladestorm-nightmare,T,48,Xbox One,Koei Tecmo Games,2015-03-17,Bladestorm: Nightmare,8,71
6,"Rescue your fellow meat factory slaves in this nostalgic, classic platformer with the latest immersive graphics and design.",Just Add Water,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/oddworld-abes-oddysee---new-n-tasty,T,86,Xbox One,Oddworld Inhabitants,2015-03-27,Oddworld: Abe's Oddysee - New 'n' Tasty,27,85
11,"Your arms are weapons. Use your body to slice fruit as it flies across the screen. Dodge spotlights, throw shurikens and strike ninja poses.",Halfbrick Studios,Xbox One Action Games,General,http://www.metacritic.com/game/xbox-one/fruit-ninja-kinect-2,E,69,Xbox One,Halfbrick Studios,2015-03-18,Fruit Ninja Kinect 2,10,78
7,"In Stealth Inc 2, you play the role of a clone escaping a sinister and high-tech testing facility. Stealth Inc 2 tests both your brain and your reflexes over 60 varied levels linked together in a sprawling overworld. Death is never more than a few moments away, but one of the few advantages of being a clone is that death isn't all that permanent. With no loading screens and no lives to worry about, players are encouraged to use their inevitable demise as a learning tool as they navigate lasers, homicidal robots and terrifying bosses in the ultimate hostile work environment.",Curve Digital,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/stealth-inc-2-a-game-of-clones,T,82,Xbox One,Curve Digital,2015-04-03,Stealth Inc 2: A Game of Clones,10,69
21,"Mortal Kombat X combines cinematic presentation with all new gameplay to deliver the most brutal Kombat experience ever, offering a new fully-connected experience that launches players into a persistent online contest where every fight matters in a global battle for supremacy.  For the first time, Mortal Kombat X gives players the ability to choose from multiple variations of each character impacting both strategy and fighting style. Players step into an original story showcasing some of the game’s most prolific characters including Scorpion and Sub-Zero, while introducing new challengers that represent the forces of good and evil and tie the tale together.","Warner Bros. Interactive Entertainment, NetherRealm Studios",Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/mortal-kombat-x,M,86,Xbox One,Warner Bros. Interactive Entertainment,2015-04-14,Mortal Kombat X,291,74
5,"WE ARE DOOMED is a twin-stick shooter where you zap polygon baddies with an absurdly overpowered laserbeam. Dive head-first into the action with reckless ambition, charge the SUPERBEAM, and zap everything out of existence in an instant. Chase high scores or just enjoy the beautiful explosion of geometry, color and light. Pure arcade action. No cutscenes, storylines, or lengthy tutorials. An overpowered laserbeam weapon, and the more ridiculous SUPERBEAM. Waves mode: 30 waves that range from chill to hyper-intense. Endless mode: An endless barrage of baddies. How many zones can you survive? Quick to start, and quick to restart for ""just one more"" game. A vibrant world of neon colors, bold shapes, and glitching geometry. A beautiful, chill, and occasionally glitchy soundscape.",Vertex Pop,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/we-are-doomed,E,58,Xbox One,Vertex Pop,2015-04-17,WE ARE DOOMED,NA,NA
8,"The Infinity is the grandest spaceship ever built by mankind; thrust into the void of space to secure humanity a new home among the stars. However, instead of discovering paradise, the inhabitants of The Infinity unlocked the door to a long-forgotten nightmare.",Wales Interactive Ltd.,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/infinity-runner,T,44,Xbox One,Wales Interactive Ltd.,2015-04-22,Infinity Runner,NA,NA
9,Ending Demetrio Watts is in the hands of a group of unknowns. Depends on Arcturus. The classic choot-em-'up scenario.,Pablo Testa,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/project-root,T,38,Xbox One,Reverb Triple XP,2015-04-29,Project Root,10,50
10,"Shovel Knight is a sweeping classic action adventure game with awesome gameplay, memorable characters, and an 8-bit retro aesthetic. It's a hot mashup of new and old! You play as the eponymous Shovel Knight, a small knight with a huge quest. Shovel Knight has come to this land with two goals: to defeat the evil Enchantress and quest for his lost beloved. He wields a Shovel Blade: a multipurpose weapon whose techniques have now been lost to the ages. Always honest and helpful, Shovel Knight is a shining example of the code of Shovelry: Slash Mercilessly and Dig Tirelessly!",Yacht Club Games,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/shovel-knight,E,86,Xbox One,Yacht Club Games,2015-04-21,Shovel Knight,60,77
4,"Experience the gameplay of old-school arcade standards, updated for the 21st century. Unique retro-futuristic sound and graphics, player responsive difficulty, and a subtle system of tactics combined with classic gameplay make Ultratron a hypnotic arcade game. The last human has been slain by evil killer robots. You are the one remaining humanoid battle droid. Your mission: avenge the human race. Boost your battledroid with powerups, buy cute but deadly pets in the shop. Blast your way through 40+ glowing neon levels, avoiding Chasers, Turrets, Spawners, Minelayers, bombs, and bullets, and take on the four giant boss 'bots of the Apocalypse - Ieiunitas, Bellum, Lues and Letum.",Puppy Games,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/ultratron,E,74,Xbox One,Curve Digital,2015-05-08,Ultratron,7,63
5,"Schrödinger’s Cat is a frantic, wacky and colourful puzzle-laden platform game. Following an emergency, the Particle Zoo is overrun with hungry leptons, sticky-fingered gluons and massive bosons. Schrödinger’s Cat must sort out this chaos.",Italic Pig,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/schrodingers-cat-and-the-raiders-of-the-lost-quark,E,67,Xbox One,Team 17,2015-05-13,Schrodinger's Cat and the Raiders of the Lost Quark,NA,NA
6,"The Rocksmith 2014 Edition is rebuilt from the ground up, and you'll experience improved features, a new look, more flexible and deeper practice tools, new techniques and tunings, over 50 new hit songs, and more. With the Session Mode, Rocksmith 2014 Edition takes guitar-learning to a new level by allowing you to play guitar with a virtual band that follows your every lead. Select from an assortment of backing instruments or styles, and Session Mode reacts to the notes you play.",Ubisoft,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/rocksmith-2014-edition,T,72,Xbox One,Ubisoft,2014-11-04,Rocksmith 2014 Edition,14,75
9,Rabbids Invasion is an interactive television show airing on Nickelodeon that will utilize the Xbox One to have players interact with actions on the show.,Ubisoft,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/rabbids-invasion,E10+,53,Xbox One,Ubisoft,2014-11-18,Rabbids Invasion,9,58
5,"LIMBO, a black and white puzzle-platforming adventure, puts players in the role of a young boy traveling through an eerie and treacherous world in an attempt to discover the fate of his sister.",PLAYDEAD,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/limbo,T,85,Xbox One,PLAYDEAD,2014-12-05,LIMBO,59,80
5,Terraria? What's that?,Engine Software,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/terraria,T,84,Xbox One,505 Games,2014-11-14,Terraria,30,77
14,"Developed in partnership with the Alaska Native community, Never Alone (Kisima Ingitchuna) is an atmospheric puzzle platformer that explores the harsh and dynamic world of Alaska Native stories. Delve deeply into the traditional lore of the Inupiat people of the Arctic.",Upper One Games,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/never-alone,E10+,66,Xbox One,E-Line Media,2014-11-19,Never Alone,33,70
27,"Over fifty single player levels including Adventure and Classic Arcade modes. 3D grids and over ten battle modes including Pacifism, King and Claustrophobia. Four distinct companion drones such as Attack, Collector, Ram and Snipe. Co-op and Online Competitive Multiplayer modes.",Lucid Games,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/geometry-wars-3-dimensions,E,82,Xbox One,Sierra Games,2014-11-26,Geometry Wars 3: Dimensions,40,77
26,Kalimba plays in solid 60 fps full HD. It feels both retro and new at the same time and its puzzle design and twitch gameplay present challenge for the experienced gamer.,Press Play,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/kalimba,E,81,Xbox One,Press Play,2014-12-17,Kalimba,32,73
31,"Lara Croft and the Temple of Osiris is the sequel to Lara Croft and the Guardian of Light. In her new adventure, Lara Croft travels to Egypt and realized she must join forces with rival treasure hunter Carter Bell and imprisoned gods Horus and Isis to defeat the evil god Set. Featuring a 4-player co-op story, players must work together to explore the temple, defeat hordes of enemies from the Egyptian underworld, solve devious puzzles, and avoid deadly traps. At the same time, players compete for treasure, powerful artifacts, and ultimate bragging rights.",Crystal Dynamics,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/lara-croft-and-the-temple-of-osiris,T,72,Xbox One,Square Enix,2014-12-09,Lara Croft and the Temple of Osiris,51,58
9,"Sunset Overdrive and the Mystery of the Mooil Rig! features new story missions, two weapons, two Amps, one trap, two vanity items PLUS new quests, challenges, Chaos Squad missions, a Night Defense base, and a new boss that promises to keep you busy and distracted from the horrors of reality.",Insomniac Games,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/sunset-overdrive-and-the-mystery-of-the-mooil-rig!,M,65,Xbox One,Microsoft Game Studios,2014-12-23,Sunset Overdrive and the Mystery of the Mooil Rig!,28,75
22,"Funk of Titans was developed by the indie developer A Crowd of Monsters, and is a fast-paced side-scrolling platformer in which you are tasked to defeat the Music Titans in the name of funk by Zeus himself.  As Perseus (wielder of Funk-Fu) you will accomplish this difficult task via 40+ levels through 3 different worlds of music: Pop, Rap, and Rock. The Pagan Titans and Music Gods stand in your way, so grab your knife, steel your heart, and let's get funky.",A Crowd of Monsters,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/funk-of-titans,T,43,Xbox One,A Crowd of Monsters,2015-01-09,Funk of Titans,39,42
14,"Set in a fantastic world of flesh, rock and steel, a little robot is trapped in an underground complex. His journey to freedom will require you to solve a great variety of puzzling challenges. And while the game is easy to pick up and play, many of the challenges will test your logic, memory and wits.",Grip Games,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/unmechanical-extended-edition,E,66,Xbox One,Grip Games,2015-01-30,Unmechanical: Extended Edition,8,78
19,This War of Mine: The Little Ones explores the hardships of wartime survival as seen from an entirely new perspective; that of a child.,11 bit studios,Xbox One Strategy Games,Strategy,http://www.metacritic.com/game/xbox-one/this-war-of-mine-the-little-ones,M,78,Xbox One,Deep Silver,2016-01-29,This War of Mine: The Little Ones,30,73
4,"Defend your shuttle against a variety of crazed alien species as they mutate, corrupt the ground or even turn your crops against you. Load up on weapons, bring your friends (drop-in/drop-out co-op) and take the battle to them. If it gets too crazy, turtle up behind your defensive perimeter and assume direct control of the lasers.",Elefantopia LLC,Xbox One Strategy Games,Strategy,http://www.metacritic.com/game/xbox-one/mcdroid,E,63,Xbox One,Grip Games,2016-03-04,McDROID,NA,NA
31,"#IDARB started as a picture of red box. Then more happened. It's a constantly-evolving, crowd-sourced, minimalist game mechanic sketchbook.",Other Ocean Interactive,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/idarb,E,77,Xbox One,Other Ocean Interactive,2015-01-30,#IDARB,79,71
7,"Presented by the creators of TERRARIA. Lead the life of a pirate captain in this open world rogue like sim. Recruit a crew, outfit them, customize your ship and set sail on the open seas! There you’ll use any combination of aggression, diversion and trade to become the most infamous pirate crew of the seven seas. You can raid, pillage and plunder everything in your path, divert and lie to get what you want, or trade for a quick buck. Adventure awaits.",Abstraction Games,Xbox One Strategy Games,Strategy,http://www.metacritic.com/game/xbox-one/pixel-piracy,T,53,Xbox One,505 Games,2016-02-16,Pixel Piracy,8,31
4,Sheltered is a post-apocalyptic disaster management game that gives a new meaning to the term “nuclear family”. You must gather as many supplies as possible en route to the concrete underground shelter that will soon become your family home for the foreseeable dreary future.,Unicube,Xbox One Strategy Games,Strategy,http://www.metacritic.com/game/xbox-one/sheltered,T,69,Xbox One,Team 17,2016-03-15,Sheltered,5,74
13,Do you want to know what's behind the door? A Rogue-Like Dungeon Defense with a pinch of RPG. Open the door... what could go wrong?,Amplitude Studios,Xbox One Strategy Games,Strategy,http://www.metacritic.com/game/xbox-one/dungeon-of-the-endless,T,78,Xbox One,Amplitude Studios,2016-03-16,Dungeon of the Endless,12,57
10,"You, as El President, will first take control of the infamous island of Tropico during early colonial times and then guide it through the centuries as the world changes and moves ever forward. You must tackle the changing needs of your people, as well as opposing governments and factions, and thus lay the foundations for your own dynasty.",Kalypso,Xbox One Strategy Games,Strategy,http://www.metacritic.com/game/xbox-one/tropico-5-penultimate-edition,T,75,Xbox One,Kalypso,2016-05-24,Tropico 5 Penultimate Edition,18,63
7,"Sine Mora is a side-scrolling shoot ’em up that provides a unique challenge, where time is the ultimate factor. Mixing classic shooter sensibilities with contemporary presentation, Sine Mora is a gorgeous shooter offering both a Story Mode that weaves an over-the-top tale and an Arcade Mode that provides deep, satisfying gameplay to challenge fans of the genre.",Digital Reality,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/sine-mora-ex,M,80,Xbox One,Nordic Games Publishing,2017-08-08,Sine Mora EX,NA,NA
17,"Experience the ultimate celebration of past and future in Sonic Mania, an all-new 2D Sonic adventure running at a crisp 60FPS with stunning HD retro-style graphics. Multiple playable characters give you the ability to go explosively fast as Sonic, soar as Tails, or power through tough obstacles with Knuckles’ brute strength. You can re-live the Sonic of the past with an exciting new twist on classic zones while fighting against new bosses and Dr. Eggman’s evil robot army. Go head to-head with players in Competition Mode or play in Co-Op Mode with a friend.","SegaSoft, Sega, PagodaWest Games",Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/sonic-mania,E,83,Xbox One,SegaSoft,2017-08-15,Sonic Mania,113,82
4,"Battle Worlds: Kronos is a turn-based strategy game that stays true to its hexagonal-roots, inspired by classics like Battle Isle. The planet is once again torn by war, for the succession of a new emperor. Its destiny is in your hands.",KING Art,Xbox One Strategy Games,Strategy,http://www.metacritic.com/game/xbox-one/battle-worlds-kronos,E10+,65,Xbox One,Nordic Games Publishing,2016-04-26,Battle Worlds: Kronos,NA,NA
5,"Shift through bullets, and master lightning-fast takedowns in an all new kind of action game from tinyBuild and Team Shifty! Mr. Shifty follows a teleportation-fueled heist to break into the world's most secure facility.",tinyBuild,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/mr-shifty,T,77,Xbox One,tinyBuild,2017-08-04,Mr. Shifty,NA,NA
7,"Thumper is rhythm violence: classic rhythm-action, blistering speed, and brutal physicality.","drool Games, Drool",Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/thumper,E10+,86,Xbox One,drool Games,2017-08-18,Thumper,7,50
4,"Far in the future, advances in artificial intelligence have created the first truly sentient robot 'System 2'. Fearing for its safety it escapes into deep space where on a distant planet it begins building a robot army and plotting the inevitable invasion of its former masters.",Excalibur Publishing,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/circuit-breakers,E10+,62,Xbox One,Excalibur Publishing,2017-08-16,Circuit Breakers,NA,NA
